Product ID,Section,Specification,Details
15964,Memory,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband 2 (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
15964,Memory,Others,
15964,Memory,Type,"Li-Ion 3349 mAh, non-removable"
15964,Memory,Charging,"Wired, PD2.0, 50% in 30 min (advertised) 15W wireless (MagSafe) 15W wireless (Qi2) - requires iOS 17.2 update 4.5W reverse wired"
15964,Main Camera,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
15964,Main Camera,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
15964,Main Camera,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
15964,Main Camera,4G bands,"4G bands	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66 - A3090  	1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2846  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A3089  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A3092 5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 53, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3090  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2846  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 75, 76, 77, 78, 79 SA/NSA/Sub6 - A3089  	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3092"
15964,Main Camera,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
15964,Main Camera,Dimensions,147.6 x 71.6 x 7.8 mm (5.81 x 2.82 x 0.31 in)
15964,Main Camera,Weight,1716.03
15964,Main Camera,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), aluminum frame"
15964,Main Camera,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
15964,Main Camera,Type,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (HBM), 2000 nits (peak)"
15964,Main Camera,Size,"6.1 inches, 91.3 cm2 (~86.4% screen-to-body ratio)"
15964,Main Camera,Resolution,"1179 x 2556 pixels, 19.5:9 ratio (~461 ppi density)"
15964,Main Camera,Protection,Ceramic Shield glass
15964,Main Camera,Os,"iOS 17, upgradable to iOS 17.2"
15964,Main Camera,Chipset,
15964,Main Camera,CPU,Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
15964,Main Camera,GPU,Apple GPU (5-core graphics)
15964,Main Camera,Card Slot,
15964,Main Camera,Internnal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM  	NVMe"
15964,Main Camera,Features,"Dual	48 MP, f/1.6, 26mm (wide), 1/1.56"", 1.0µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 13mm, 120˚ (ultrawide) Features	Dual-LED dual-tone flash, HDR (photo/panorama)"
15964,Main Camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), Cinematic mode (4K@30fps), stereo sound rec."
15964,Main Camera,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF SL 3D, (depth/biometrics sensor) Features	HDR, Cinematic mode (4K@30fps)"
15964,Main Camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
15964,Main Camera,Features,
15964,Main Camera,Loudspeaker,
15964,Main Camera,3.5mm jack,No
15964,Main Camera,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
15964,Main Camera,Bluetooth,"5.3, A2DP, LE"
15964,Main Camera,GPS,
15964,Main Camera,NFC,
15964,Main Camera,Radio,No
15964,Main Camera,USB,
15964,Main Camera,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband 2 (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
15964,Main Camera,Others,
15964,Main Camera,Type,"Li-Ion 3349 mAh, non-removable"
15964,Main Camera,Charging,"Wired, PD2.0, 50% in 30 min (advertised) 15W wireless (MagSafe) 15W wireless (Qi2) - requires iOS 17.2 update 4.5W reverse wired"
15964,Selfie Camera,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
15964,Selfie Camera,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
15964,Selfie Camera,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
15964,Selfie Camera,4G bands,"4G bands	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66 - A3090  	1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2846  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A3089  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A3092 5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 53, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3090  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2846  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 75, 76, 77, 78, 79 SA/NSA/Sub6 - A3089  	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3092"
15964,Selfie Camera,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
15964,Selfie Camera,Dimensions,147.6 x 71.6 x 7.8 mm (5.81 x 2.82 x 0.31 in)
15964,Selfie Camera,Weight,1716.03
15964,Selfie Camera,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), aluminum frame"
15964,Selfie Camera,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
15964,Selfie Camera,Type,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (HBM), 2000 nits (peak)"
15964,Selfie Camera,Size,"6.1 inches, 91.3 cm2 (~86.4% screen-to-body ratio)"
15964,Selfie Camera,Resolution,"1179 x 2556 pixels, 19.5:9 ratio (~461 ppi density)"
15964,Selfie Camera,Protection,Ceramic Shield glass
15964,Selfie Camera,Os,"iOS 17, upgradable to iOS 17.2"
15964,Selfie Camera,Chipset,
15964,Selfie Camera,CPU,Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
15964,Selfie Camera,GPU,Apple GPU (5-core graphics)
15964,Selfie Camera,Card Slot,
15964,Selfie Camera,Internnal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM  	NVMe"
15964,Selfie Camera,Features,"Dual	48 MP, f/1.6, 26mm (wide), 1/1.56"", 1.0µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 13mm, 120˚ (ultrawide) Features	Dual-LED dual-tone flash, HDR (photo/panorama)"
15964,Selfie Camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), Cinematic mode (4K@30fps), stereo sound rec."
15964,Selfie Camera,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF SL 3D, (depth/biometrics sensor) Features	HDR, Cinematic mode (4K@30fps)"
15964,Selfie Camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
15964,Selfie Camera,Features,
15964,Selfie Camera,Loudspeaker,
15964,Selfie Camera,3.5mm jack,No
15964,Selfie Camera,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
15964,Selfie Camera,Bluetooth,"5.3, A2DP, LE"
15964,Selfie Camera,GPS,
15964,Selfie Camera,NFC,
15964,Selfie Camera,Radio,No
15964,Selfie Camera,USB,
15964,Selfie Camera,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband 2 (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
15964,Selfie Camera,Others,
15964,Selfie Camera,Type,"Li-Ion 3349 mAh, non-removable"
15964,Selfie Camera,Charging,"Wired, PD2.0, 50% in 30 min (advertised) 15W wireless (MagSafe) 15W wireless (Qi2) - requires iOS 17.2 update 4.5W reverse wired"
15964,Sound,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
15964,Sound,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
15964,Sound,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
15964,Sound,4G bands,"4G bands	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66 - A3090  	1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2846  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A3089  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A3092 5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 53, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3090  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2846  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 75, 76, 77, 78, 79 SA/NSA/Sub6 - A3089  	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3092"
15964,Sound,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
15964,Sound,Dimensions,147.6 x 71.6 x 7.8 mm (5.81 x 2.82 x 0.31 in)
15964,Sound,Weight,1716.03
15964,Sound,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), aluminum frame"
15964,Sound,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
15964,Sound,Type,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (HBM), 2000 nits (peak)"
15964,Sound,Size,"6.1 inches, 91.3 cm2 (~86.4% screen-to-body ratio)"
15964,Sound,Resolution,"1179 x 2556 pixels, 19.5:9 ratio (~461 ppi density)"
15964,Sound,Protection,Ceramic Shield glass
15964,Sound,Os,"iOS 17, upgradable to iOS 17.2"
15964,Sound,Chipset,
15964,Sound,CPU,Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
15964,Sound,GPU,Apple GPU (5-core graphics)
15964,Sound,Card Slot,
15964,Sound,Internnal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM  	NVMe"
15964,Sound,Features,"Dual	48 MP, f/1.6, 26mm (wide), 1/1.56"", 1.0µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 13mm, 120˚ (ultrawide) Features	Dual-LED dual-tone flash, HDR (photo/panorama)"
15964,Sound,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), Cinematic mode (4K@30fps), stereo sound rec."
15964,Sound,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF SL 3D, (depth/biometrics sensor) Features	HDR, Cinematic mode (4K@30fps)"
15964,Sound,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
15964,Sound,Features,
15964,Sound,Loudspeaker,
15964,Sound,3.5mm jack,No
15964,Sound,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
15964,Sound,Bluetooth,"5.3, A2DP, LE"
15964,Sound,GPS,
15964,Sound,NFC,
15964,Sound,Radio,No
15964,Sound,USB,
15964,Sound,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband 2 (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
15964,Sound,Others,
15964,Sound,Type,"Li-Ion 3349 mAh, non-removable"
15964,Sound,Charging,"Wired, PD2.0, 50% in 30 min (advertised) 15W wireless (MagSafe) 15W wireless (Qi2) - requires iOS 17.2 update 4.5W reverse wired"
15964,COMMS,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
15964,COMMS,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
15964,COMMS,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
15964,COMMS,4G bands,"4G bands	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66 - A3090  	1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2846  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A3089  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A3092 5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 53, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3090  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2846  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 75, 76, 77, 78, 79 SA/NSA/Sub6 - A3089  	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3092"
15964,COMMS,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
15964,COMMS,Dimensions,147.6 x 71.6 x 7.8 mm (5.81 x 2.82 x 0.31 in)
15964,COMMS,Weight,1716.03
15964,COMMS,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), aluminum frame"
15964,COMMS,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
15964,COMMS,Type,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (HBM), 2000 nits (peak)"
15964,COMMS,Size,"6.1 inches, 91.3 cm2 (~86.4% screen-to-body ratio)"
15964,COMMS,Resolution,"1179 x 2556 pixels, 19.5:9 ratio (~461 ppi density)"
15964,COMMS,Protection,Ceramic Shield glass
15964,COMMS,Os,"iOS 17, upgradable to iOS 17.2"
15964,COMMS,Chipset,
15964,COMMS,CPU,Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
15964,COMMS,GPU,Apple GPU (5-core graphics)
15964,COMMS,Card Slot,
15964,COMMS,Internnal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM  	NVMe"
15964,COMMS,Features,"Dual	48 MP, f/1.6, 26mm (wide), 1/1.56"", 1.0µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 13mm, 120˚ (ultrawide) Features	Dual-LED dual-tone flash, HDR (photo/panorama)"
15964,COMMS,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), Cinematic mode (4K@30fps), stereo sound rec."
15964,COMMS,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF SL 3D, (depth/biometrics sensor) Features	HDR, Cinematic mode (4K@30fps)"
15964,COMMS,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
15964,COMMS,Features,
15964,COMMS,Loudspeaker,
15964,COMMS,3.5mm jack,No
15964,COMMS,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
15964,COMMS,Bluetooth,"5.3, A2DP, LE"
15964,COMMS,GPS,
15964,COMMS,NFC,
15964,COMMS,Radio,No
15964,COMMS,USB,
15964,COMMS,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband 2 (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
15964,COMMS,Others,
15964,COMMS,Type,"Li-Ion 3349 mAh, non-removable"
15964,COMMS,Charging,"Wired, PD2.0, 50% in 30 min (advertised) 15W wireless (MagSafe) 15W wireless (Qi2) - requires iOS 17.2 update 4.5W reverse wired"
15964,FEATURES,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
15964,FEATURES,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
15964,FEATURES,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
15964,FEATURES,4G bands,"4G bands	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66 - A3090  	1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2846  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A3089  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A3092 5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 53, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3090  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2846  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 75, 76, 77, 78, 79 SA/NSA/Sub6 - A3089  	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3092"
15964,FEATURES,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
15964,FEATURES,Dimensions,147.6 x 71.6 x 7.8 mm (5.81 x 2.82 x 0.31 in)
15964,FEATURES,Weight,1716.03
15964,FEATURES,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), aluminum frame"
15964,FEATURES,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
15964,FEATURES,Type,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (HBM), 2000 nits (peak)"
15964,FEATURES,Size,"6.1 inches, 91.3 cm2 (~86.4% screen-to-body ratio)"
15964,FEATURES,Resolution,"1179 x 2556 pixels, 19.5:9 ratio (~461 ppi density)"
15964,FEATURES,Protection,Ceramic Shield glass
15964,FEATURES,Os,"iOS 17, upgradable to iOS 17.2"
15964,FEATURES,Chipset,
15964,FEATURES,CPU,Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
15964,FEATURES,GPU,Apple GPU (5-core graphics)
15964,FEATURES,Card Slot,
15964,FEATURES,Internnal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM  	NVMe"
15964,FEATURES,Features,"Dual	48 MP, f/1.6, 26mm (wide), 1/1.56"", 1.0µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 13mm, 120˚ (ultrawide) Features	Dual-LED dual-tone flash, HDR (photo/panorama)"
15964,FEATURES,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), Cinematic mode (4K@30fps), stereo sound rec."
15964,FEATURES,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF SL 3D, (depth/biometrics sensor) Features	HDR, Cinematic mode (4K@30fps)"
15964,FEATURES,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
15964,FEATURES,Features,
15964,FEATURES,Loudspeaker,
15964,FEATURES,3.5mm jack,No
15964,FEATURES,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
15964,FEATURES,Bluetooth,"5.3, A2DP, LE"
15964,FEATURES,GPS,
15964,FEATURES,NFC,
15964,FEATURES,Radio,No
15964,FEATURES,USB,
15964,FEATURES,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband 2 (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
15964,FEATURES,Others,
15964,FEATURES,Type,"Li-Ion 3349 mAh, non-removable"
15964,FEATURES,Charging,"Wired, PD2.0, 50% in 30 min (advertised) 15W wireless (MagSafe) 15W wireless (Qi2) - requires iOS 17.2 update 4.5W reverse wired"
15964,BATTERY,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
15964,BATTERY,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
15964,BATTERY,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
15964,BATTERY,4G bands,"4G bands	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66 - A3090  	1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2846  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A3089  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A3092 5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 53, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3090  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2846  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 75, 76, 77, 78, 79 SA/NSA/Sub6 - A3089  	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3092"
15964,BATTERY,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
15964,BATTERY,Dimensions,147.6 x 71.6 x 7.8 mm (5.81 x 2.82 x 0.31 in)
15964,BATTERY,Weight,1716.03
15964,BATTERY,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), aluminum frame"
15964,BATTERY,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
15964,BATTERY,Type,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (HBM), 2000 nits (peak)"
15964,BATTERY,Size,"6.1 inches, 91.3 cm2 (~86.4% screen-to-body ratio)"
15964,BATTERY,Resolution,"1179 x 2556 pixels, 19.5:9 ratio (~461 ppi density)"
15964,BATTERY,Protection,Ceramic Shield glass
15964,BATTERY,Os,"iOS 17, upgradable to iOS 17.2"
15964,BATTERY,Chipset,
15964,BATTERY,CPU,Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth)
15964,BATTERY,GPU,Apple GPU (5-core graphics)
15964,BATTERY,Card Slot,
15964,BATTERY,Internnal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM  	NVMe"
15964,BATTERY,Features,"Dual	48 MP, f/1.6, 26mm (wide), 1/1.56"", 1.0µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 13mm, 120˚ (ultrawide) Features	Dual-LED dual-tone flash, HDR (photo/panorama)"
15964,BATTERY,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), Cinematic mode (4K@30fps), stereo sound rec."
15964,BATTERY,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF SL 3D, (depth/biometrics sensor) Features	HDR, Cinematic mode (4K@30fps)"
15964,BATTERY,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
15964,BATTERY,Features,
